Logical Entity,Physical HANA Table,Column,Data Type,Primary Key,Nullable,Default,Relationship / Target,Business Purpose,Owner,Retention,CDS / Model Source,Database Evidence
idts.cap.NotificationEventTypes,idts_cap_NotificationEventTypes,name,NVARCHAR(120),NO,NO,,,Notification business-event code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.NotificationEventTypes.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.NotificationEventTypes,idts_cap_NotificationEventTypes,descr,NVARCHAR(255),NO,YES,,,Notification business-event code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.NotificationEventTypes.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.NotificationEventTypes,idts_cap_NotificationEventTypes,sortOrder,INTEGER,NO,YES,,,Notification business-event code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.NotificationEventTypes.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.NotificationEventTypes,idts_cap_NotificationEventTypes,active,BOOLEAN,NO,YES,TRUE,,Notification business-event code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.NotificationEventTypes.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.NotificationEventTypes,idts_cap_NotificationEventTypes,criticality,INTEGER,NO,YES,,,Notification business-event code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.NotificationEventTypes.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.Notifications,idts_cap_Notifications,ID,NVARCHAR(36),YES,NO,,,In-app notification event and recipient state.,System notification pipeline; DonHV operations,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.Notifications.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.Notifications,idts_cap_Notifications,createdAt,TIMESTAMP,NO,YES,,,In-app notification event and recipient state.,System notification pipeline; DonHV operations,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.Notifications.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.Notifications,idts_cap_Notifications,createdBy,NVARCHAR(255),NO,YES,,,In-app notification event and recipient state.,System notification pipeline; DonHV operations,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.Notifications.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.Notifications,idts_cap_Notifications,modifiedAt,TIMESTAMP,NO,YES,,,In-app notification event and recipient state.,System notification pipeline; DonHV operations,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.Notifications.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.Notifications,idts_cap_Notifications,modifiedBy,NVARCHAR(255),NO,YES,,,In-app notification event and recipient state.,System notification pipeline; DonHV operations,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.Notifications.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.Notifications,idts_cap_Notifications,bug_ID,NVARCHAR(36),NO,NO,,idts.cap.Bugs.ID,In-app notification event and recipient state.,System notification pipeline; DonHV operations,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.Notifications.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.Notifications,idts_cap_Notifications,recipient_ID,NVARCHAR(36),NO,NO,,idts.cap.Users.ID,In-app notification event and recipient state.,System notification pipeline; DonHV operations,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.Notifications.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.Notifications,idts_cap_Notifications,eventType_code,NVARCHAR(40),NO,NO,,idts.cap.NotificationEventTypes.code,In-app notification event and recipient state.,System notification pipeline; DonHV operations,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.Notifications.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.Notifications,idts_cap_Notifications,channel_code,NVARCHAR(40),NO,YES,,idts.cap.NotificationChannels.code,In-app notification event and recipient state.,System notification pipeline; DonHV operations,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.Notifications.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.Notifications,idts_cap_Notifications,deliveryStatus_code,NVARCHAR(40),NO,NO,,idts.cap.NotificationDeliveryStatuses.code,In-app notification event and recipient state.,System notification pipeline; DonHV operations,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.Notifications.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.Notifications,idts_cap_Notifications,message,NVARCHAR(500),NO,YES,,,In-app notification event and recipient state.,System notification pipeline; DonHV operations,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.Notifications.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.Notifications,idts_cap_Notifications,sentAt,TIMESTAMP,NO,YES,,,In-app notification event and recipient state.,System notification pipeline; DonHV operations,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.Notifications.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.PriorityValues,idts_cap_PriorityValues,code,NVARCHAR(40),YES,NO,,,Bug priority code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.PriorityValues.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.PriorityValues,idts_cap_PriorityValues,name,NVARCHAR(120),NO,NO,,,Bug priority code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.PriorityValues.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.PriorityValues,idts_cap_PriorityValues,descr,NVARCHAR(255),NO,YES,,,Bug priority code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.PriorityValues.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.PriorityValues,idts_cap_PriorityValues,sortOrder,INTEGER,NO,YES,,,Bug priority code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.PriorityValues.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.PriorityValues,idts_cap_PriorityValues,active,BOOLEAN,NO,YES,TRUE,,Bug priority code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.PriorityValues.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.PriorityValues,idts_cap_PriorityValues,criticality,INTEGER,NO,YES,,,Bug priority code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.PriorityValues.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ProcessorRoleValues,idts_cap_ProcessorRoleValues,code,NVARCHAR(40),YES,NO,,,Current-action-owner role or queue code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ProcessorRoleValues.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ProcessorRoleValues,idts_cap_ProcessorRoleValues,name,NVARCHAR(120),NO,NO,,,Current-action-owner role or queue code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ProcessorRoleValues.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ProcessorRoleValues,idts_cap_ProcessorRoleValues,descr,NVARCHAR(255),NO,YES,,,Current-action-owner role or queue code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ProcessorRoleValues.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ProcessorRoleValues,idts_cap_ProcessorRoleValues,sortOrder,INTEGER,NO,YES,,,Current-action-owner role or queue code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ProcessorRoleValues.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ProcessorRoleValues,idts_cap_ProcessorRoleValues,active,BOOLEAN,NO,YES,TRUE,,Current-action-owner role or queue code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ProcessorRoleValues.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ProcessorRoleValues,idts_cap_ProcessorRoleValues,criticality,INTEGER,NO,YES,,,Current-action-owner role or queue code list.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ProcessorRoleValues.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
